"","year","area","street_1","street_2"
"1545",2011,"Coventry","Outside  front  of  Coventry  Central  Police  Station.","Outside front of Coventry Central Police Station."
"1546",2011,"Coventry","Outside  heat  Bar","Outside heat Bar"
"1547",2011,"Coventry","outside  kasbars","outside kasbars"
"1548",2011,"Coventry","Outside  of  the  Jewson  Stand,  Richo  arena,  Coventry","Outside of the Jewson Stand, Richo arena, Coventry"
"1549",2011,"Coventry","owenford  road","owenford road"
"1550",2011,"Coventry","Palm  Tree  Ave,  Wood  End","Palm Tree Ave, Wood End"
"1551",2011,"Coventry","Palmer  Lane  ,  Coventry.","Palmer Lane , Coventry."
"1552",2011,"Coventry","Palmer  Lane  ,  Coventry.",""
"1553",2011,"Coventry","Palmer  Lane  ,  Coventry.",""
"1554",2011,"Coventry","Penruddick  Drive,  Coventry","Penruddick Drive, Coventry"
"1555",2011,"Coventry","Plymouth  close","Plymouth close"
"1556",2011,"Coventry","pool  meadow","pool meadow"
"1557",2011,"Coventry","Pool  Meadow  Bus  Station","Pool Meadow Bus Station"
"1558",2011,"Coventry","pool  meadow  bus  stn","pool meadow bus stn"
"1559",2011,"Coventry","Poolmeadow","Poolmeadow"
"1560",2011,"Coventry","Poolmeadow  bus  station","Poolmeadow bus station"
"1561",2011,"Coventry","Poolmeadow  bus  station",""
"1562",2011,"Coventry","Poppy  Court,  Remembrance  Road,  Willenhall,  Coventry","Poppy Court, Remembrance Road, Willenhall, Coventry"
"1563",2011,"Coventry","Primrose  Hill  St","Primrose Hill St"
"1564",2011,"Coventry","Primrose  Hill  str.","Primrose Hill str."
"1565",2011,"Coventry","Primrose  Hill  str.",""
"1566",2011,"Coventry","Primrose  Hill  str.  ,Coventry.","Primrose Hill str. ,Coventry."
"1567",2011,"Coventry","Princethorpe  way","Princethorpe way"
"1568",2011,"Coventry","Priory  Fields,  Coventry","Priory Fields, Coventry"
"1569",2011,"Coventry","Priory  Gardens","Priory Gardens"
"1570",2011,"Coventry","Priory  str.","Priory str."
"1571",2011,"Coventry","puma  way","puma way"
"1572",2011,"Coventry","Queen  Mary's  Road  ,Foleshill  ,Coventry.","Queen Mary's Road ,Foleshill ,Coventry."
"1573",2011,"Coventry","queen  marys  road  Coventry","queen marys road Coventry"
"1574",2011,"Coventry","Queen  Victoria  Road","Queen Victoria Road"
"1575",2011,"Coventry","Radford  Road","Radford Road"
"1576",2011,"Coventry","Radford  road","Radford road"
"1577",2011,"Coventry","Raglan  str.","Raglan str."
"1578",2011,"Coventry","Red  lane","Red lane"
"1579",2011,"Coventry","Remembrance  Road","Remembrance Road"
"1580",2011,"Coventry","richo  areana","richo areana"
"1581",2011,"Coventry","richo  areana",""
"1582",2011,"Coventry","Richo  arena,  Coventry","Richo arena, Coventry"
"1583",2011,"Coventry","Ricoh  Arena","Ricoh Arena"
"1584",2011,"Coventry","Ricoh  Arena",""
"1585",2011,"Coventry","Ricoh  Arena",""
"1586",2011,"Coventry","Ridgethorpe,  Willenhall,  Coventry","Ridgethorpe, Willenhall, Coventry"
"1587",2011,"Coventry","Rileys  Square,  Bell  Green","Rileys Square, Bell Green"
"1588",2011,"Coventry","Ring  Rd","Ring Rd"
"1589",2011,"Coventry","Riverwalk  Walk  Wood  End","Riverwalk Walk Wood End"
"1590",2011,"Coventry","Roland  ave.  ,Holbrooks  ,Coventry.","Roland ave. ,Holbrooks ,Coventry."
"1591",2011,"Coventry","rotherhanm  road","rotherhanm road"
"1592",2011,"Coventry","Sainsburys  ,Trinity  St  ,Coventry.","Sainsburys ,Trinity St ,Coventry."
"1593",2011,"Coventry","Scots  Lane","Scots Lane"
"1594",2011,"Coventry","Sewall  Highway","Sewall Highway"
"1595",2011,"Coventry","sewall  highway","sewall highway"
"1596",2011,"Coventry","sewall  highway  Coventry","sewall highway Coventry"
"1597",2011,"Coventry","Silver  str.  ,Coventry.","Silver str. ,Coventry."
"1598",2011,"Coventry","Sky  Blue  Way","Sky Blue Way"
"1599",2011,"Coventry","sky  dome","sky dome"
"1600",2011,"Coventry","sky  dome",""
"1601",2011,"Coventry","sky  dome",""
"1602",2011,"Coventry","sky  dome",""
"1603",2011,"Coventry","sky  dome",""
"1604",2011,"Coventry","sky  dome",""
"1605",2011,"Coventry","Sky  dome","Sky dome"
"1606",2011,"Coventry","Sky  dome",""
"1607",2011,"Coventry","Sky  Dome  Concourse","Sky Dome Concourse"
"1608",2011,"Coventry","Sky  Dome  Concourse",""
"1609",2011,"Coventry","Sky  Dome  Concourse",""
"1610",2011,"Coventry","sky  dome  concourse","sky dome concourse"
"1611",2011,"Coventry","sky  dome  concourse",""
"1612",2011,"Coventry","sky  dome  concourse  Covenmtry","sky dome concourse Covenmtry"
"1613",2011,"Coventry","sky  dome  concourse  Coventry","sky dome concourse Coventry"
"1614",2011,"Coventry","Sky  Dome  concourse.","Sky Dome concourse."
"1615",2011,"Coventry","Sky  Dome,  Coventry","Sky Dome, Coventry"
"1616",2011,"Coventry","Sky  Dome,  Coventry  City  centre","Sky Dome, Coventry City centre"
"1617",2011,"Coventry","Sky  Dome.","Sky Dome."
"1618",2011,"Coventry","sky  dome.","sky dome."
"1619",2011,"Coventry","sky  dome.",""
"1620",2011,"Coventry","Skydome","Skydome"
"1621",2011,"Coventry","Skydome",""
"1622",2011,"Coventry","skydome","skydome"
"1623",2011,"Coventry","Skydome",""
"1624",2011,"Coventry","Skydome",""
"1625",2011,"Coventry","Skydome",""
"1626",2011,"Coventry","Skydome  ,  Coventry.","Skydome , Coventry."
"1627",2011,"Coventry","Skydome  Car  Park","Skydome Car Park"
"1628",2011,"Coventry","Skydome  Car  Park",""
"1629",2011,"Coventry","Skydome  complex","Skydome complex"
"1630",2011,"Coventry","Skydome  Complex","Skydome Complex"
"1631",2011,"Coventry","skydome  complex","skydome complex"
"1632",2011,"Coventry","Skydome  Complex,  Coventry","Skydome Complex, Coventry"
"1633",2011,"Coventry","Skydome  concourse","Skydome concourse"
"1634",2011,"Coventry","Skydome  concourse",""
"1635",2011,"Coventry","Skydome  concourse",""
"1636",2011,"Coventry","Skydome  Concourse","Skydome Concourse"
"1637",2011,"Coventry","Skydome  Concourse",""
"1638",2011,"Coventry","Skydome  Concourse",""
"1639",2011,"Coventry","Skydome  concourse",""
"1640",2011,"Coventry","Skydome  concourse",""
"1641",2011,"Coventry","skydome  concourse","skydome concourse"
"1642",2011,"Coventry","Skydome  concourse",""
"1643",2011,"Coventry","Skydome  concourse",""
"1644",2011,"Coventry","Skydome  concourse",""
"1645",2011,"Coventry","Skydome  Concourse",""
"1646",2011,"Coventry","Skydome  Concourse",""
"1647",2011,"Coventry","Skydome  concourse",""
"1648",2011,"Coventry","Skydome  concourse  ,Coventry","Skydome concourse ,Coventry"
"1649",2011,"Coventry","Skydome  concourse...","Skydome concourse..."
"1650",2011,"Coventry","skydome  Coventry","skydome Coventry"
"1651",2011,"Coventry","Skydome  Coventry","Skydome Coventry"
"1652",2011,"Coventry","Skydome  Coventry  City  Centre","Skydome Coventry City Centre"
"1653",2011,"Coventry","SkyDome,  Coventry","SkyDome, Coventry"
"1654",2011,"Coventry","Skydome,  Coventry","Skydome, Coventry"
"1655",2011,"Coventry","sorell  Close","sorell Close"
"1656",2011,"Coventry","Southbank  Road  ,Coventry.","Southbank Road ,Coventry."
"1657",2011,"Coventry","spom  st  coventry","spom st coventry"
"1658",2011,"Coventry","Spon  End","Spon End"
"1659",2011,"Coventry","Spon  End,  Coventry","Spon End, Coventry"
"1660",2011,"Coventry","Spon  St  ,Coventry","Spon St ,Coventry"
"1661",2011,"Coventry","Spon  St  ,Coventry.","Spon St ,Coventry."
"1662",2011,"Coventry","SPON  ST  Coventry","SPON ST Coventry"
"1663",2011,"Coventry","spon  st  Coventry","spon st Coventry"
"1664",2011,"Coventry","spon  st  Coventry",""
"1665",2011,"Coventry","spon  st  Coventry",""
"1666",2011,"Coventry","spon  st  Coventry",""
"1667",2011,"Coventry","spon  st  Coventry",""
"1668",2011,"Coventry","spon  st  Coventry",""
"1669",2011,"Coventry","Spon  str.","Spon str."
"1670",2011,"Coventry","Spon  str.",""
"1671",2011,"Coventry","Spon  str.",""
"1672",2011,"Coventry","Spon  str.",""
"1673",2011,"Coventry","Spon  str.",""
"1674",2011,"Coventry","Spon  str.",""
"1675",2011,"Coventry","St  georges  road","St georges road"
"1676",2011,"Coventry","St  Georges  Road,  Stoke","St Georges Road, Stoke"
"1677",2011,"Coventry","St  Lukes  Road  Coventry","St Lukes Road Coventry"
"1678",2011,"Coventry","Stonet  Stanton  Road  Police  Station","Stonet Stanton Road Police Station"
"1679",2011,"Coventry","Stoney  Stanton  Road  Police  Station,  Coventry","Stoney Stanton Road Police Station, Coventry"
"1680",2011,"Coventry","Swanswell  Park","Swanswell Park"
"1681",2011,"Coventry","Tachbrook  Close","Tachbrook Close"
"1682",2011,"Coventry","Tarquin  Close,  Coventry","Tarquin Close, Coventry"
"1683",2011,"Coventry","Terry  Road","Terry Road"
"1684",2011,"Coventry","Terry  Road,  Coventry","Terry Road, Coventry"
"1685",2011,"Coventry","The  Bull  Yard  City  Centre","The Bull Yard City Centre"
"1686",2011,"Coventry","The  Bullyard","The Bullyard"
"1687",2011,"Coventry","The  Burges","The Burges"
"1688",2011,"Coventry","The  Burgess","The Burgess"
"1689",2011,"Coventry","The  Burgess",""
"1690",2011,"Coventry","the  burgess","the burgess"
"1691",2011,"Coventry","the  butts  Coventry","the butts Coventry"
"1692",2011,"Coventry","The  Butts  Retreat  PH","The Butts Retreat PH"
"1693",2011,"Coventry","The  Croft  Longford","The Croft Longford"
"1694",2011,"Coventry","The  Forum  medical  centre,  Coventry","The Forum medical centre, Coventry"
"1695",2011,"Coventry","Thimbler  Road","Thimbler Road"
"1696",2011,"Coventry","tile  hill  lane  coventry","tile hill lane coventry"
"1697",2011,"Coventry","Torrington  ave.","Torrington ave."
"1698",2011,"Coventry","Trinity  point  Link","Trinity point Link"
"1699",2011,"Coventry","Trinity  str.","Trinity str."
"1700",2011,"Coventry","Trinity  str.",""
"1701",2011,"Coventry","Trinity  str.",""
"1702",2011,"Coventry","Trinity  str.  city  centre  coventry","Trinity str. city centre coventry"
"1703",2011,"Coventry","University  Hospital","University Hospital"
"1704",2011,"Coventry","University  Hospital",""
"1705",2011,"Coventry","University  Hospital  Coventry","University Hospital Coventry"
"1706",2011,"Coventry","Unniversity  of  Warwick,  Coventry","Unniversity of Warwick, Coventry"
"1707",2011,"Coventry","upper  spon  st","upper spon st"
"1708",2011,"Coventry","Vine  str.","Vine str."
"1709",2011,"Coventry","Vine  str.",""
"1710",2011,"Coventry","Vinecote  Road","Vinecote Road"
"1711",2011,"Coventry","Wallace  Rd","Wallace Rd"
"1712",2011,"Coventry","Walsgrave  hospital","Walsgrave hospital"
"1713",2011,"Coventry","Warwick  Row","Warwick Row"
"1714",2011,"Coventry","Warwick  university","Warwick university"
"1715",2011,"Coventry","West  Orchard","West Orchard"
"1716",2011,"Coventry","West  Orchards  Circulatory  Road","West Orchards Circulatory Road"
"1717",2011,"Coventry","White  str.","White str."
"1718",2011,"Coventry","willenhall  lane  coventry","willenhall lane coventry"
"1719",2011,"Coventry","Willenhall  Police  Station  Front  Office","Willenhall Police Station Front Office"
"1720",2011,"Coventry","Willenhall  PS","Willenhall PS"
"1721",2011,"Coventry","Winnalthorpe","Winnalthorpe"
"1722",2011,"Coventry","wood  way  lane  Coventry","wood way lane Coventry"
"1723",2011,"Coventry","Wroxall  Drive","Wroxall Drive"
"1724",2011,"Coventry","Wroxhall  Drive","Wroxhall Drive"
"1725",2011,"Dudley","Albion  str.  brierley  hill","Albion str. brierley hill"
"1726",2011,"Dudley","Amblecote  High  str.  Stourbridge","Amblecote High str. Stourbridge"
"1727",2011,"Dudley","Arley  Court","Arley Court"
"1728",2011,"Dudley","Baptist  End  Road  Netherton.","Baptist End Road Netherton."
"1729",2011,"Dudley","Bell  St,  Stourbridge","Bell St, Stourbridge"
"1730",2011,"Dudley","Bell  str.",""
"1731",2011,"Dudley","Bell  str.,Stourbridge","Bell str.,Stourbridge"
"1732",2011,"Dudley","BHPS","BHPS"
"1733",2011,"Dudley","Birmingham  str.,  Stourbridge","Birmingham str., Stourbridge"
"1734",2011,"Dudley","Bramford  Arms","Bramford Arms"
"1735",2011,"Dudley","Brettle  Lane","Brettle Lane"
"1736",2011,"Dudley","Brickhouse  Road","Brickhouse Road"
"1737",2011,"Dudley","Brisbane  Road,  Smethwick","Brisbane Road, Smethwick"
"1738",2011,"Dudley","Broadway  Stourbridge","Broadway Stourbridge"
"1739",2011,"Dudley","Broadway,  Stourbridge","Broadway, Stourbridge"
"1740",2011,"Dudley","Broadway,  Stourbridge",""
"1741",2011,"Dudley","Burmese  Way,  Rowley  Regis","Burmese Way, Rowley Regis"
"1742",2011,"Dudley","Bus  station,  dudley","Bus station, dudley"
"1743",2011,"Dudley","Carpark  of  Maybrook  Hosue  in  Halesowen","Carpark of Maybrook Hosue in Halesowen"
"1744",2011,"Dudley","Carpark  of  the  Barley  Mow    High  str.  Wollaston","Carpark of the Barley Mow  High str. Wollaston"
"1745",2011,"Dudley","castlegate  dudley","castlegate dudley"
"1746",2011,"Dudley","Cinder  Bank  Island  Netherton","Cinder Bank Island Netherton"
"1747",2011,"Dudley","Court  St","Court St"
"1748",2011,"Dudley","Courthouse  PH,  sedgeley","Courthouse PH, sedgeley"
"1749",2011,"Dudley","Crabmill  carpark  Oldswinford","Crabmill carpark Oldswinford"
"1750",2011,"Dudley","Crompton  Road","Crompton Road"
"1751",2011,"Dudley","Crown  Centre,  stourbridge","Crown Centre, stourbridge"
"1752",2011,"Dudley","Dudley  Bus  Station","Dudley Bus Station"
"1753",2011,"Dudley","dudley  Police  Station","dudley Police Station"
"1754",2011,"Dudley","dudley  road",""
"1755",2011,"Dudley","Dudley  Road,  Brierley  Hill","Dudley Road, Brierley Hill"
"1756",2011,"Dudley","Edward  Rutland  PH,  High  str.,  Stourbridge","Edward Rutland PH, High str., Stourbridge"
"1757",2011,"Dudley","Enville  Road","Enville Road"
"1758",2011,"Dudley","Fern  Rd","Fern Rd"
"1759",2011,"Dudley","Foster  str.,Stourbridge","Foster str.,Stourbridge"
"1760",2011,"Dudley","Front  Office  BHPS","Front Office BHPS"
"1761",2011,"Dudley","Front  office,  Stourbridge","Front office, Stourbridge"
"1762",2011,"Dudley","Front  Office,  Stourbridge  Police  station.","Front Office, Stourbridge Police station."
"1763",2011,"Dudley","Hagley  Road",""
"1764",2011,"Dudley","Halesowen  Rd,  Netherton","Halesowen Rd, Netherton"
"1765",2011,"Dudley","halesowen  town  centre","halesowen town centre"
"1766",2011,"Dudley","Hampden  Close,Quarry  Bank","Hampden Close,Quarry Bank"
"1767",2011,"Dudley","Hereford  Road,  Netherton","Hereford Road, Netherton"
"1768",2011,"Dudley","High  St  Stourbridge","High St Stourbridge"
"1769",2011,"Dudley","high  st  stourbridge","high st stourbridge"
"1770",2011,"Dudley","high  st  stourbridge",""
"1771",2011,"Dudley","high  st  stourbridge",""
"1772",2011,"Dudley","High  St,  Dudley","High St, Dudley"
"1773",2011,"Dudley","High  St,  Sedgely","High St, Sedgely"
"1774",2011,"Dudley","High  St,  Stourbridge","High St, Stourbridge"
"1775",2011,"Dudley","High  St,  Stourbridge",""
"1776",2011,"Dudley","High  St,  Stourbridge",""
"1777",2011,"Dudley","High  St,  Stourbridge",""
"1778",2011,"Dudley","High  St,  Stourbridge",""
"1779",2011,"Dudley","High  str.",""
"1780",2011,"Dudley","High  str.",""
"1781",2011,"Dudley","High  str.",""
"1782",2011,"Dudley","High  str.  ,  Brierley  Hill","High str. , Brierley Hill"
"1783",2011,"Dudley","High  str.  BlackHeath","High str. BlackHeath"
"1784",2011,"Dudley","High  str.  quarry  bank","High str. quarry bank"
"1785",2011,"Dudley","High  str.  stourbridge","High str. stourbridge"
"1786",2011,"Dudley","High  str.  Stourbridge","High str. Stourbridge"
"1787",2011,"Dudley","High  str.  Stourbridge",""
"1788",2011,"Dudley","High  str.  Stourbridge.","High str. Stourbridge."
"1789",2011,"Dudley","High  str.  West  Bromwich","High str. West Bromwich"
"1790",2011,"Dudley","High  str.,  Amblecote","High str., Amblecote"
"1791",2011,"Dudley","High  str.,  Smethwick","High str., Smethwick"
"1792",2011,"Dudley","High  str.,  Stourbridge","High str., Stourbridge"
"1793",2011,"Dudley","High  str.,  Stourbridge",""
"1794",2011,"Dudley","High  str.,  Stourbridge",""
"1795",2011,"Dudley","High  str.,  Stourbridge",""
"1796",2011,"Dudley","High  str.,  Stourbridge",""
"1797",2011,"Dudley","High  str.,  Stourbridge",""
"1798",2011,"Dudley","High  str.,  Stourbridge",""
"1799",2011,"Dudley","High  str.,  Stourbridge",""
"1800",2011,"Dudley","High  str.,Halesowen","High str.,Halesowen"
"1801",2011,"Dudley","High  View  St,  Dudley","High View St, Dudley"
"1802",2011,"Dudley","Hilly  lane,  Halesowen","Hilly lane, Halesowen"
"1803",2011,"Dudley","Himley  Road,Gornal","Himley Road,Gornal"
"1804",2011,"Dudley","Home  address",""
"1805",2011,"Dudley","Hope  Tavern  Netherton","Hope Tavern Netherton"
"1806",2011,"Dudley","Hurst  Rd,  Oldbury","Hurst Rd, Oldbury"
"1807",2011,"Dudley","Jackson  str.,  Lye","Jackson str., Lye"
"1808",2011,"Dudley","KFC,  Merry  Hill  Centre.  Dudley","KFC, Merry Hill Centre. Dudley"
"1809",2011,"Dudley","King  St  Dudley","King St Dudley"
"1810",2011,"Dudley","Kingsley  Road,Netherton","Kingsley Road,Netherton"
"1811",2011,"Dudley","Larel  Lane  Halesowen","Larel Lane Halesowen"
"1812",2011,"Dudley","Little  Barrel  PH,  Dudley","Little Barrel PH, Dudley"
"1813",2011,"Dudley","Lloyds  bar  Stourbridge","Lloyds bar Stourbridge"
"1814",2011,"Dudley","Long  Lane,  Halesowen","Long Lane, Halesowen"
"1815",2011,"Dudley","Lower  Derry    str.,  Brierley  Hill","Lower Derry  str., Brierley Hill"
"1816",2011,"Dudley","Lower  High  str.,  Stourbridge","Lower High str., Stourbridge"
"1817",2011,"Dudley","Lupin  Road","Lupin Road"
